steps,timestamp,x_pos,y_pos,z_pos,x_vel,y_vel
2155,242.876095,-0.063665904,-2.7958488,-0.9811664,-0.00010183898,-0.0057491586
2156,242.88734699999998,-0.063633196,-2.795728,-0.98055017,-0.0013478118,-0.0032423409
2157,242.89514499999999,-0.06360739,-2.7955806,-0.98000103,-0.0021689173,-0.0027835993
2158,242.90732599999998,-0.06359642,-2.7954564,-0.9793506,-0.0024619738,-0.003937824
2159,242.91578099999998,-0.063571826,-2.795326,-0.97880036,-0.0021586465,-0.0050349594
2160,242.927149,-0.06355366,-2.7952282,-0.9782067,-0.0022044322,-0.006251138
2161,242.93580899999998,-0.0635323,-2.795121,-0.97772217,-0.0027048883,-0.0079935035
2162,242.94715699999998,-0.06352338,-2.7950733,-0.9772085,-0.002175151,-0.010852869
2163,242.955761,-0.063494265,-2.7949998,-0.9767463,-0.0015380267,-0.011150381
2164,242.96713599999998,-0.06347224,-2.7949746,-0.9762283,-0.0021883645,-0.010624407
2165,242.976079,-0.06344558,-2.7948906,-0.97576296,-0.0015870335,-0.008907611
2166,242.987238,-0.0634105,-2.7948198,-0.9752806,9.141884e-05,-0.0056948075
2167,242.995816,-0.06337588,-2.7946947,-0.97485685,7.754221e-05,-0.0044452553
2168,243.00729199999998,-0.06334419,-2.7945876,-0.97438616,-0.00079882244,-0.0046957317
2169,243.01574,-0.063323006,-2.7944613,-0.9739473,-0.00095488207,-0.0049364143
2170,243.027131,-0.06330783,-2.794364,-0.9734588,-0.0015147917,-0.005684646
2171,243.03575899999998,-0.06329808,-2.7942467,-0.9730289,-0.0023625903,-0.006908858
2172,243.04716,-0.06330826,-2.7941818,-0.97255564,-0.0034645349,-0.009340256
2173,243.05574299999998,-0.06332392,-2.7941003,-0.9721442,-0.0050569098,-0.011294411
2174,243.067121,-0.063372985,-2.7940848,-0.97170824,-0.0057358905,-0.012345352
2175,243.076093,-0.06340304,-2.7940176,-0.9713406,-0.0049577556,-0.011710317
2176,243.087112,-0.06343971,-2.793999,-0.97100157,-0.002765996,-0.011050362
2177,243.095732,-0.06345296,-2.7939212,-0.9707222,-0.001985288,-0.009992403
2178,243.10729099999998,-0.06346106,-2.7938783,-0.97050905,-0.00023062652,-0.00894642
2179,243.11571099999998,-0.063460484,-2.7937841,-0.9703032,0.0006340363,-0.008107985
2180,243.127094,-0.06344862,-2.7937179,-0.9701705,0.0012554363,-0.006946697
2181,243.135721,-0.06344454,-2.7936065,-0.9700117,0.00093512714,-0.0060121724
2182,243.14708399999998,-0.063447155,-2.7935188,-0.9699246,-0.000849183,-0.0061768335
2183,243.155699,-0.06347005,-2.7934117,-0.96978545,-0.0030473338,-0.0074007646
2184,243.163097,-0.06351075,-2.7933192,-0.96964306,-0.0051551107,-0.00896415
2185,243.17602599999998,-0.06359465,-2.7932808,-0.9695295,-0.0071534486,-0.010924867
2186,243.18725999999998,-0.06369958,-2.793259,-0.9694013,-0.00904226,-0.011439711
2187,243.19571499999998,-0.063792065,-2.7931924,-0.9692431,-0.010654779,-0.011879086
2188,243.207215,-0.06394916,-2.7931833,-0.9691267,-0.013039506,-0.012636294
2189,243.215781,-0.06407595,-2.7931275,-0.9689961,-0.013788912,-0.012604204
2190,243.227071,-0.06426003,-2.7931278,-0.968936,-0.013381179,-0.012691683
2191,243.23568699999998,-0.06438922,-2.7930737,-0.9688503,-0.012402888,-0.012190035
2192,243.24710399999998,-0.06454504,-2.7930608,-0.96886665,-0.009449465,-0.011006148
2193,243.255687,-0.064646035,-2.7929997,-0.96885204,-0.007847666,-0.011353606
2194,243.267081,-0.06475709,-2.7929935,-0.9689924,-0.005640473,-0.011917365
2195,243.279786,-0.0648578,-2.792993,-0.9691799,-0.0054498976,-0.012493048
2196,243.28724,-0.06494166,-2.7929518,-0.96924245,-0.0061773052,-0.012910408
2197,243.29504999999997,-0.06503249,-2.7929215,-0.9692901,-0.007325812,-0.0140202865
2198,243.308025,-0.06517476,-2.792956,-0.9694037,-0.009431306,-0.015690371
2199,243.31503999999998,-0.065294236,-2.7929432,-0.969408,-0.010438599,-0.01609626
2200,243.327674,-0.06547831,-2.7929945,-0.969475,-0.01280581,-0.015786685
2201,243.33511199999998,-0.06563048,-2.7929804,-0.9694634,-0.014515683,-0.015244343
2202,243.347678,-0.065861665,-2.7930176,-0.9695151,-0.01673279,-0.014245501
2203,243.35514899999998,-0.06604637,-2.792994,-0.96952224,-0.018491967,-0.0139414845
2204,243.36768999999998,-0.06632722,-2.7930195,-0.96963215,-0.020576097,-0.013773487
2205,243.379719,-0.06663343,-2.7930446,-0.96977,-0.021895722,-0.014027126
2206,243.38721199999998,-0.06685845,-2.7930236,-0.9698476,-0.021683024,-0.014167102
2207,243.395028,-0.067078054,-2.7930038,-0.96995157,-0.020815138,-0.013207976
2208,243.40796799999998,-0.067370474,-2.7930279,-0.9702191,-0.019142611,-0.012797617
2209,243.415008,-0.06756966,-2.7930012,-0.97041583,-0.01782305,-0.012862642
2210,243.427651,-0.06783238,-2.7930298,-0.97077924,-0.016722817,-0.014260253
2211,243.439149,-0.06808713,-2.7930741,-0.9711243,-0.017001485,-0.014619385
2212,243.447656,-0.0682893,-2.7930484,-0.97133577,-0.018824426,-0.013701986
2213,243.455005,-0.0685081,-2.7930167,-0.97152007,-0.021476677,-0.012226776
2214,243.467669,-0.068845205,-2.7930148,-0.97175694,-0.024690824,-0.010384386
2215,243.479763,-0.06921601,-2.792998,-0.9719669,-0.027212406,-0.010852784
2216,243.48698199999998,-0.06949914,-2.7929513,-0.9721028,-0.028929763,-0.0116729345
2217,243.49499699999998,-0.06979519,-2.792918,-0.97224224,-0.030374749,-0.012723834
2218,243.507949,-0.07022295,-2.79293,-0.9724637,-0.031024426,-0.012514223
2219,243.51505,-0.07052838,-2.7928936,-0.9726334,-0.030760195,-0.011295744
2220,243.527629,-0.07095409,-2.7928886,-0.9729003,-0.03106295,-0.010746461
2221,243.535708,-0.07125887,-2.7928286,-0.9731319,-0.03096179,-0.010472254
2222,243.54701999999997,-0.07167854,-2.7928166,-0.97351104,-0.029617552,-0.011341205
2223,243.55504499999998,-0.071958795,-2.7927768,-0.973822,-0.02695495,-0.012646033
2224,243.567592,-0.072316684,-2.7927983,-0.9743193,-0.02293041,-0.014603537
2225,243.575879,-0.072554335,-2.7927642,-0.97468996,-0.021196157,-0.01458407
2226,243.58708,-0.07285124,-2.7927854,-0.97515476,-0.018771412,-0.01339723
2227,243.594991,-0.07305822,-2.792744,-0.97545403,-0.01841693,-0.011873118
2228,243.607917,-0.073339194,-2.7927313,-0.97582537,-0.01856382,-0.010123583
2229,243.614959,-0.07354695,-2.792662,-0.97607577,-0.019205755,-0.008469999
2230,243.62757599999998,-0.073841296,-2.7926152,-0.97633827,-0.020519098,-0.0079787215
2231,243.63503899999998,-0.074062616,-2.7925344,-0.9764907,-0.021207813,-0.00752829
2232,243.643947,-0.07429026,-2.7924447,-0.97661805,-0.022301089,-0.007761178
2233,243.655141,-0.07461556,-2.7923906,-0.9767174,-0.023429744,-0.0075616185
2234,243.667619,-0.07495475,-2.7923212,-0.97682244,-0.02398963,-0.006453512
2235,243.67899699999998,-0.07529113,-2.7922518,-0.97695637,-0.023127612,-0.006777748
2236,243.68759599999998,-0.07551608,-2.7921517,-0.97713053,-0.021229493,-0.0076399934
2237,243.695036,-0.07572395,-2.792066,-0.97734284,-0.019206246,-0.009148726
2238,243.70789399999998,-0.075979255,-2.7920322,-0.97768205,-0.015603731,-0.011229793
2239,243.71491999999998,-0.076138124,-2.7919736,-0.9780097,-0.013068417,-0.0125961
2240,243.72757399999998,-0.07631997,-2.7919726,-0.9784691,-0.010399794,-0.013482092
2241,243.734983,-0.07644058,-2.7919226,-0.9788469,-0.009891584,-0.013092667
2242,243.74756299999999,-0.076597475,-2.791917,-0.97935045,-0.0104020685,-0.012568409
2243,243.75508299999998,-0.07671716,-2.7918563,-0.9797434,-0.010476367,-0.011087925
2244,243.76756,-0.07687743,-2.7918272,-0.98023516,-0.011348035,-0.010441035
2245,243.775803,-0.07699544,-2.791744,-0.98061913,-0.012041102,-0.010288436
2246,243.786938,-0.07716635,-2.7916987,-0.9810718,-0.0121582085,-0.008750074
2247,243.794909,-0.07728427,-2.7916098,-0.98143685,-0.011836991,-0.00784706
2248,243.807873,-0.077447854,-2.7915437,-0.98190004,-0.012639396,-0.00791852
2249,243.81489499999998,-0.07757363,-2.7914555,-0.982287,-0.014673695,-0.008714381
2250,243.82754,-0.07778463,-2.7914028,-0.98278457,-0.018375829,-0.008860106
2251,243.83493399999998,-0.07795224,-2.7913198,-0.98319614,-0.020684738,-0.009079022
2252,243.847532,-0.078227006,-2.7912805,-0.9837278,-0.02279613,-0.011163744
2253,243.85497999999998,-0.0784292,-2.7912283,-0.98415333,-0.024415294,-0.013984515
2254,243.86692299999999,-0.0787351,-2.7912652,-0.9846783,-0.024877265,-0.016966574
2255,243.875771,-0.07895116,-2.7912471,-0.98511654,-0.025810549,-0.017578514
2256,243.88689499999998,-0.07928499,-2.7913065,-0.9856633,-0.027897943,-0.017689375
2257,243.895514,-0.079528406,-2.7912939,-0.986111,-0.02908787,-0.017891042
2258,243.907076,-0.07989355,-2.7913585,-0.9866623,-0.029180275,-0.017431399
2259,243.915503,-0.08014138,-2.7913392,-0.9871269,-0.028779319,-0.016341086
2260,243.92689399999998,-0.08050137,-2.791384,-0.9877287,-0.028880209,-0.016263975
2261,243.93548099999998,-0.08075037,-2.79136,-0.9882378,-0.029339695,-0.016177855
2262,243.946903,-0.08111663,-2.7914035,-0.98888856,-0.02881901,-0.015774395
2263,243.955673,-0.08135766,-2.7913792,-0.9894224,-0.027242607,-0.015633559
2264,243.966883,-0.08166746,-2.7914162,-0.9900975,-0.021319717,-0.014997802
2265,243.97574899999998,-0.0818277,-2.7913873,-0.9906588,-0.015801534,-0.014756975
2266,243.98689199999998,-0.08200201,-2.7914183,-0.99138534,-0.01235094,-0.014724679
2267,243.99548299999998,-0.08210534,-2.7913928,-0.99197066,-0.011408129,-0.015074234
2268,244.007071,-0.08223763,-2.791435,-0.99270064,-0.009429182,-0.016226258
2269,244.015457,-0.08231233,-2.7914288,-0.9932788,-0.007284294,-0.017415293
2270,244.026852,-0.08238968,-2.7915087,-0.9939618,-0.004660213,-0.01873096
2271,244.035462,-0.082429655,-2.7915199,-0.99450636,-0.004124629,-0.018710954
2272,244.046853,-0.08248289,-2.791601,-0.9951649,-0.0042735133,-0.017365683
2273,244.05566199999998,-0.08251547,-2.7916012,-0.9957048,-0.0048636184,-0.016241511
2274,244.066894,-0.082573794,-2.7916656,-0.9963465,-0.005796763,-0.01649097
2275,244.075731,-0.082612164,-2.791669,-0.99686253,-0.006357992,-0.01687806
2276,244.086964,-0.08269122,-2.7917573,-0.9974501,-0.008779501,-0.018300734
2277,244.09943099999998,-0.08280987,-2.7918441,-0.9980087,-0.014270237,-0.017542098
2278,244.106971,-0.082925774,-2.791858,-0.9984639,-0.018516256,-0.0165129
2279,244.11544099999998,-0.08306122,-2.79186,-0.99890697,-0.020070452,-0.014757386
2280,244.12684399999998,-0.083283655,-2.79191,-0.9994009,-0.020098286,-0.01343542
2281,244.13542099999998,-0.08342451,-2.7918973,-0.99983644,-0.020393938,-0.0134244235
2282,244.14684,-0.08366135,-2.7919567,-1.0003269,-0.022641463,-0.015713973
2283,244.155636,-0.08382289,-2.7919722,-1.0007584,-0.023560975,-0.016843362
2284,244.166803,-0.08407991,-2.792068,-1.0012556,-0.022852164,-0.017430007
2285,244.175694,-0.08422915,-2.7920961,-1.0017028,-0.02056146,-0.017009424
2286,244.18684299999998,-0.08442824,-2.792207,-1.0022168,-0.016899908,-0.019070575
2287,244.195402,-0.08452789,-2.7922604,-1.0026698,-0.014651734,-0.02104506
2288,244.20695099999998,-0.084661104,-2.792427,-1.0031899,-0.012149987,-0.023332775
2289,244.215456,-0.08472033,-2.7925174,-1.0036334,-0.009558212,-0.024325522
2290,244.226798,-0.084780715,-2.7927182,-1.0041255,-0.0053578126,-0.025196375
2291,244.235426,-0.08478448,-2.7928233,-1.0045407,-0.0025588756,-0.024756994
2292,244.24680099999998,-0.08476724,-2.7930205,-1.0049613,0.00035398448,-0.023610998
2293,244.255634,-0.084735036,-2.7931194,-1.0053248,0.0008153503,-0.023367211
2294,244.26678299999998,-0.08469785,-2.7933037,-1.005697,0.00051339343,-0.021167742
2295,244.275657,-0.084668994,-2.7933753,-1.0060283,-0.0006151219,-0.019211981
2296,244.286935,-0.084666796,-2.793512,-1.0063286,-0.0035860958,-0.01812289
2297,244.29483599999998,-0.08466918,-2.7935696,-1.0066092,-0.004269798,-0.017151551
2298,244.30771099999998,-0.08469068,-2.7936893,-1.006872,-0.005246429,-0.018050998
2299,244.31873399999998,-0.08473737,-2.7938285,-1.0071214,-0.008497774,-0.01947121
2300,244.32739899999999,-0.08478668,-2.7938907,-1.0073818,-0.010887064,-0.020118868
2301,244.334756,-0.08485343,-2.7939544,-1.0076298,-0.012673532,-0.018973691
2302,244.34739499999998,-0.08498378,-2.79407,-1.0078585,-0.012277454,-0.017144019
2303,244.354898,-0.08505876,-2.7941082,-1.008105,-0.0117947925,-0.016751133
2304,244.36739699999998,-0.08517159,-2.7942076,-1.0083443,-0.011148562,-0.017725596
2305,244.3749,-0.08523732,-2.7942562,-1.008611,-0.011303802,-0.019446101
2306,244.387405,-0.085352294,-2.7944036,-1.0089073,-0.011217643,-0.022658937
2307,244.394716,-0.085422754,-2.7944891,-1.0092165,-0.011043507,-0.023833299
2308,244.40767,-0.085527234,-2.7946792,-1.0095553,-0.0094257835,-0.025091458
2309,244.41532899999999,-0.08558165,-2.7947679,-1.0098886,-0.008005474,-0.024543382
2310,244.42673599999998,-0.08565298,-2.794949,-1.0102828,-0.0063856654,-0.023099516
2311,244.438851,-0.08570996,-2.7951143,-1.0107056,-0.005938446,-0.021922039
2312,244.447363,-0.085741885,-2.795177,-1.0110774,-0.0058061625,-0.021545133
2313,244.454909,-0.085774735,-2.7952466,-1.0114264,-0.0060299295,-0.022406623
2314,244.467358,-0.085839875,-2.7954075,-1.0117772,-0.0071398085,-0.023140524
2315,244.478838,-0.08591404,-2.795569,-1.0120581,-0.0077873813,-0.022079855
2316,244.487363,-0.08596232,-2.7956247,-1.0122997,-0.007861917,-0.020961156
2317,244.494789,-0.086011305,-2.795674,-1.0125052,-0.008001152,-0.01904798
2318,244.507677,-0.08609442,-2.7957735,-1.0126141,-0.008326815,-0.017329872
2319,244.514691,-0.08614713,-2.7957933,-1.0127275,-0.009093483,-0.016924838
2320,244.527326,-0.08624595,-2.795875,-1.012711,-0.011335355,-0.016657066
2321,244.534699,-0.08631649,-2.7958872,-1.0127547,-0.012299675,-0.016081069
2322,244.54733299999998,-0.086439446,-2.7959538,-1.0126628,-0.012841072,-0.0155584775
2323,244.554793,-0.08651606,-2.7959561,-1.0126789,-0.013558598,-0.015579127
2324,244.56731299999998,-0.08665566,-2.7960203,-1.0125827,-0.015693221,-0.016396139
2325,244.574832,-0.086753614,-2.796032,-1.0126033,-0.017459998,-0.017451866
2326,244.58732799999999,-0.08693428,-2.7961237,-1.0125134,-0.019481692,-0.019596735
2327,244.594664,-0.08705006,-2.7961593,-1.0125372,-0.019540902,-0.020533962
2328,244.60762599999998,-0.08723931,-2.7962954,-1.0124706,-0.01956406,-0.023700837
2329,244.618628,-0.08742874,-2.7964768,-1.0124005,-0.019770222,-0.027337002
2330,244.627313,-0.087537855,-2.7965753,-1.012417,-0.019949818,-0.029739942
2331,244.634641,-0.087645836,-2.7966917,-1.0124137,-0.019593311,-0.031117534
2332,244.647291,-0.08783024,-2.796949,-1.0122731,-0.019460635,-0.03345799
2333,244.654921,-0.08793415,-2.7970881,-1.0122315,-0.018988486,-0.033674948
2334,244.667284,-0.08809884,-2.7973592,-1.012051,-0.0172114,-0.033585437
2335,244.67479,-0.08817685,-2.7974982,-1.0120083,-0.015759714,-0.033419292
2336,244.687276,-0.08829157,-2.7977655,-1.0118856,-0.013076909,-0.032934558
2337,244.694626,-0.08833374,-2.7979019,-1.0119178,-0.011815815,-0.03297019
2338,244.707593,-0.08840012,-2.798168,-1.0119419,-0.009493688,-0.03309551
2339,244.719213,-0.088434294,-2.7984257,-1.0120547,-0.00659456,-0.033014428
2340,244.726657,-0.08841828,-2.7985575,-1.0122373,-0.005092501,-0.033374373
2341,244.73876199999998,-0.08841319,-2.7988386,-1.0124525,-0.004853891,-0.035316
2342,244.747243,-0.08838829,-2.798989,-1.0126919,-0.004717682,-0.036691632
2343,244.754761,-0.08836254,-2.7991526,-1.0129329,-0.0045215,-0.03758958
2344,244.767273,-0.08834851,-2.7994642,-1.0132086,-0.003641827,-0.037464753
2345,244.774756,-0.08831197,-2.7996275,-1.0134622,-0.003122006,-0.0373902
2346,244.787262,-0.08829173,-2.7999365,-1.0137383,-0.0045342213,-0.03810291
2347,244.798624,-0.08830066,-2.8002663,-1.0140076,-0.0075711603,-0.039598834
2348,244.80747799999997,-0.088298485,-2.800437,-1.0142708,-0.009215728,-0.03954125
2349,244.81856499999998,-0.08835332,-2.8007715,-1.0145388,-0.011470208,-0.03992977
2350,244.827248,-0.08838124,-2.8009439,-1.0147929,-0.013267881,-0.039934024
2351,244.838722,-0.08847855,-2.8012843,-1.0150676,-0.014418091,-0.040339462
2352,244.847244,-0.08851469,-2.8014562,-1.0153475,-0.013438343,-0.04027613
2353,244.85473,-0.08854448,-2.8016388,-1.0156517,-0.012567351,-0.041621383
2354,244.867221,-0.088627696,-2.802,-1.0160545,-0.013059789,-0.044501517
2355,244.874743,-0.08867213,-2.8022141,-1.0164145,-0.014654419,-0.04674516
2356,244.887228,-0.088800736,-2.8026316,-1.0168425,-0.01627929,-0.049094874
2357,244.898544,-0.08894,-2.8030727,-1.0172465,-0.016637381,-0.050372608
2358,244.907515,-0.08901608,-2.8033125,-1.0175829,-0.0173616,-0.05018767
2359,244.918533,-0.08917194,-2.8037546,-1.0179602,-0.018750174,-0.049653776
2360,244.92721899999998,-0.08926856,-2.803987,-1.0182804,-0.019610856,-0.049707428
2361,244.93459399999998,-0.08937287,-2.804223,-1.018599,-0.020517832,-0.049822252
2362,244.947204,-0.089573644,-2.8046484,-1.0189662,-0.021024859,-0.049119584
2363,244.95465099999998,-0.08969446,-2.8048728,-1.019284,-0.021284025,-0.048428044
2364,244.967199,-0.08990527,-2.8052707,-1.0196469,-0.020206548,-0.04718728
2365,244.974698,-0.09002367,-2.8054752,-1.0199581,-0.018650368,-0.04662727
2366,244.98720699999998,-0.0901983,-2.8058558,-1.0203155,-0.015862038,-0.046827253
2367,244.99862399999998,-0.090342864,-2.8062437,-1.0206748,-0.013405343,-0.04719012
2368,245.007485,-0.09042381,-2.8064368,-1.020996,-0.012293763,-0.0471504
2369,245.01851,-0.09053371,-2.80682,-1.0213572,-0.009774833,-0.047371197
2370,245.02719,-0.09058419,-2.8070092,-1.0216705,-0.0073706876,-0.047054056
2371,245.03865,-0.0906292,-2.8073912,-1.022009,-0.0029454664,-0.047467723
2372,245.04718799999998,-0.0906181,-2.8075814,-1.022299,0.00028146646,-0.047705706
2373,245.054679,-0.09058153,-2.8077786,-1.0225698,0.0033890568,-0.04772661
2374,245.067162,-0.0904935,-2.8081565,-1.0228392,0.0067456453,-0.04625197
2375,245.07468599999999,-0.09040631,-2.808336,-1.0230625,0.00837103,-0.044958737
2376,245.087164,-0.09027436,-2.8086793,-1.0232631,0.009159671,-0.04448516
2377,245.094507,-0.0901719,-2.8088424,-1.0234476,0.009888129,-0.0437874
2378,245.107431,-0.090022355,-2.8091667,-1.0235816,0.010336128,-0.04256288
2379,245.118472,-0.08987515,-2.80948,-1.0236789,0.009916476,-0.041522108
2380,245.127143,-0.08977032,-2.8096137,-1.0237975,0.009487062,-0.040927146
2381,245.13864099999998,-0.08963027,-2.8099012,-1.0238167,0.00928843,-0.03929264
2382,245.147166,-0.08953117,-2.810014,-1.0238752,0.009287085,-0.03817934
2383,245.15472499999998,-0.08943479,-2.8101256,-1.0239068,0.008804121,-0.03735846
2384,245.167113,-0.08930857,-2.810368,-1.0238065,0.00840771,-0.035735916
2385,245.17862599999998,-0.08918874,-2.8105965,-1.0236554,0.0077910624,-0.03413804
2386,245.18713599999998,-0.08911748,-2.810669,-1.0236169,0.0059998618,-0.033373438
2387,245.194481,-0.089061014,-2.810742,-1.0235574,0.0041864747,-0.032774124
2388,245.207413,-0.089014165,-2.810936,-1.0233374,0.0017021113,-0.03185424
2389,245.214631,-0.08899348,-2.8109949,-1.0232499,0.00025132112,-0.030994866
2390,245.227095,-0.08899076,-2.8111668,-1.0229784,-0.0014429409,-0.030378588
2391,245.23444899999998,-0.088998,-2.811221,-1.0228618,-0.0023573884,-0.030622538
2392,245.24712799999998,-0.08902944,-2.8113964,-1.0225787,-0.0035791758,-0.030923067
2393,245.25460099999998,-0.08905024,-2.8114536,-1.0224758,-0.0027515593,-0.030545555
2394,245.26709699999998,-0.08906836,-2.811629,-1.022252,0.00012118221,-0.030782333
2395,245.27459499999998,-0.08905928,-2.811686,-1.022224,0.0026253164,-0.031042283
2396,245.28330799999998,-0.08903045,-2.8117461,-1.0222257,0.0051238444,-0.03129139
2397,245.29442899999998,-0.08895368,-2.811953,-1.0221452,0.00763013,-0.033989903
2398,245.30735199999998,-0.08885778,-2.8121824,-1.0221016,0.009301486,-0.034761906
2399,245.318404,-0.08873987,-2.8124087,-1.0220528,0.011252396,-0.03272962
2400,245.327091,-0.088660866,-2.812479,-1.0220977,0.012145901,-0.030954706
2401,245.334432,-0.088577606,-2.8125408,-1.0221217,0.012465282,-0.029221712
2402,245.347071,-0.088451624,-2.8127038,-1.0220126,0.012013627,-0.0287146
2403,245.358555,-0.088330135,-2.8128653,-1.0218656,0.011602113,-0.027565517
2404,245.367066,-0.088265665,-2.8129022,-1.0218625,0.010591997,-0.027028784
2405,245.374564,-0.08821208,-2.8129394,-1.0218619,0.008886731,-0.026363367
2406,245.387067,-0.08815385,-2.813081,-1.0217572,0.0055435644,-0.025751822
2407,245.394408,-0.088144735,-2.8131132,-1.0217881,0.0038514035,-0.02471745
2408,245.407354,-0.08814179,-2.8132288,-1.0217345,0.002540446,-0.023358263
2409,245.418366,-0.08815624,-2.8133411,-1.0217298,0.00077015045,-0.023237847
2410,245.427035,-0.08819704,-2.813358,-1.0218607,-0.00038552762,-0.023232462
2411,245.43856699999998,-0.08824496,-2.8134818,-1.0219845,-0.00045910507,-0.024355397
2412,245.447037,-0.08829453,-2.813513,-1.0222095,8.750046e-05,-0.025268164
2413,245.45453899999998,-0.088338695,-2.8135555,-1.0224719,0.00085541466,-0.025784563
2414,245.467044,-0.08837658,-2.8137062,-1.0227989,0.0014379445,-0.026735708
2415,245.47453199999998,-0.088418014,-2.813762,-1.0231379,0.0010800225,-0.027467575
2416,245.487009,-0.08846801,-2.8139353,-1.0235587,-0.00025789553,-0.028557587
2417,245.49438899999998,-0.08852871,-2.814006,-1.023942,-0.0009987331,-0.029135661
2418,245.507307,-0.08860207,-2.8141987,-1.0244006,-0.0014183517,-0.030541083
2419,245.518339,-0.088683404,-2.8144178,-1.0248666,-0.0021910893,-0.0325233
2420,245.52702599999998,-0.088764235,-2.8145192,-1.0252734,-0.0027406565,-0.033659957
2421,245.534372,-0.088849194,-2.8146281,-1.0256772,-0.0034516999,-0.033873647
2422,245.54701799999998,-0.08895339,-2.8148756,-1.0261363,-0.003836356,-0.0341775
2423,245.554599,-0.08904526,-2.814991,-1.0265206,-0.0043325927,-0.03410567
2424,245.566992,-0.08916499,-2.8152378,-1.0269405,-0.005456386,-0.033615958
2425,245.57849199999998,-0.089293,-2.8154876,-1.0273153,-0.0057107625,-0.03368973
2426,245.587006,-0.089395516,-2.815596,-1.0276209,-0.0057304725,-0.03360853
2427,245.59435499999998,-0.089492485,-2.8157074,-1.0279028,-0.004428011,-0.032799143
2428,245.60724399999998,-0.08958558,-2.8159401,-1.028174,-0.0022739172,-0.032263376
2429,245.618301,-0.0896556,-2.816174,-1.0284169,-0.00071860553,-0.032071523
2430,245.626981,-0.089706965,-2.8162699,-1.0286207,-0.00032101455,-0.031241681
2431,245.63433799999999,-0.089758806,-2.8163655,-1.0288117,-0.0010056517,-0.030792257
2432,245.646988,-0.089806944,-2.8165674,-1.0289701,-5.9040118e-05,-0.029089171
2433,245.65447999999998,-0.0898442,-2.8166492,-1.0291296,0.00087437045,-0.028999973
2434,245.666994,-0.08985067,-2.8168375,-1.0292597,0.0029174185,-0.028682759
2435,245.674503,-0.089854024,-2.8169148,-1.029392,0.0035082272,-0.028903896
2436,245.686987,-0.0898212,-2.8171093,-1.0294828,0.00426363,-0.02891699
2437,245.698276,-0.089778714,-2.8173146,-1.0295732,0.0049011232,-0.029474907
2438,245.707239,-0.08974672,-2.8174002,-1.0296746,0.0049389256,-0.029967044
2439,245.71828,-0.08968131,-2.8176115,-1.029776,0.006966681,-0.030183991
2440,245.72695399999998,-0.08961645,-2.817702,-1.0298684,0.009080874,-0.031003015
2441,245.738429,-0.08949104,-2.8179328,-1.0299631,0.011343853,-0.032293785
2442,245.74696799999998,-0.08938413,-2.8180406,-1.0300432,0.012806399,-0.032741886
2443,245.75444099999999,-0.089261115,-2.818158,-1.030121,0.01508082,-0.03317046
2444,245.76693899999998,-0.08904256,-2.8184154,-1.0301809,0.017731568,-0.03470615
2445,245.778437,-0.08880206,-2.818699,-1.0302404,0.018427592,-0.036144786
2446,245.78693099999998,-0.08862385,-2.8188386,-1.0302848,0.018225642,-0.03586163
2447,245.79824699999998,-0.08837544,-2.8191211,-1.0303239,0.017723104,-0.03501226
2448,245.80716099999998,-0.088191725,-2.819255,-1.0303352,0.017608084,-0.035015736
2449,245.81823599999998,-0.08794009,-2.8195345,-1.030338,0.01717114,-0.03532082
2450,245.826925,-0.087750554,-2.8196704,-1.0303345,0.017253019,-0.034810863
2451,245.834351,-0.08755941,-2.8198063,-1.0303329,0.017440556,-0.034073234
2452,245.846901,-0.087293506,-2.8200684,-1.0303475,0.01744935,-0.03307001
2453,245.85440599999998,-0.08709938,-2.8201954,-1.0303671,0.016565414,-0.033081252
2454,245.86690399999998,-0.08684921,-2.8204515,-1.0304223,0.014624552,-0.032895736
2455,245.87837299999998,-0.086628504,-2.8207126,-1.0304984,0.011356035,-0.033515446
2456,245.887135,-0.0864782,-2.8208344,-1.0305288,0.010092131,-0.032774102
2457,245.89821799999999,-0.08629209,-2.8210876,-1.030626,0.010511892,-0.03274977
2458,245.90716799999998,-0.08614179,-2.8212101,-1.030683,0.010881699,-0.033912603
2459,245.91821399999998,-0.08594934,-2.8214874,-1.0308436,0.010120235,-0.036087457
2460,245.92689,-0.08581007,-2.8216321,-1.0309206,0.009247357,-0.036627013
2461,245.934393,-0.08567998,-2.8217869,-1.030985,0.00818243,-0.036794007
2462,245.946902,-0.08552771,-2.8220828,-1.0310651,0.008562444,-0.03627128
2463,245.954334,-0.08540147,-2.8222344,-1.0310291,0.00948564,-0.036583442
2464,245.966884,-0.085233994,-2.822528,-1.0309289,0.010373543,-0.035961274
2465,245.978356,-0.08506535,-2.822828,-1.0307416,0.009789382,-0.037030417
2466,245.98687199999998,-0.08493474,-2.8229806,-1.0305104,0.010598426,-0.03559972
2467,245.99818599999998,-0.08474454,-2.8232636,-1.0301273,0.013116848,-0.033671845
2468,246.00713199999998,-0.08458366,-2.8233964,-1.0297381,0.014681325,-0.03303118
2469,246.018172,-0.08435869,-2.8236625,-1.0291754,0.0139467325,-0.033112288
2470,246.026865,-0.08420902,-2.8237903,-1.0287158,0.012708451,-0.032116402
2471,246.034212,-0.08406716,-2.8239112,-1.0282556,0.011950834,-0.030683128
2472,246.046856,-0.08389031,-2.8241367,-1.0276432,0.010841512,-0.029398087
